Project ID,Category,Quantity,Cost price,Sales price
PR200011,PAIDSER-MILEAGE,1537.0,0.46,0.75
PR200011,PAIDSER-SUBS,5.0,91.53,175.0
PR200011,PAIDSER-HOTEL,1.0,500.0,0.0
PR210244,PAIDSER-MILEAGE,924.0,0.46,0.75
PR210244,PAIDSER-SUBS,10.0,108.98,175.0
PR210244,PAIDSER-HOTEL,2.0,510.32,0.0
PR210244,PAIDSER-TOLL,1.0,134.0,134.0
PR210244,PAIDSER-OTH,1.0,12.5,12.5
PR230044,PAIDSER-FLIGHT,1.0,541.72,541.72
PR230044,PAIDSER-FREIGHT,1.0,160.15,160.15
PR230044,PAIDSER-CARHIRE,1.0,239.09,239.09
PR230044,PAIDSER-TOLL,1.0,87.19,87.19
PR230044,PAIDSER-OTH,1.0,43.84,43.84
PR230044,PAIDSER-ALLOW,3.0,74.75,175.0
PR230044,PAIDSER-HOTEL,1.0,222.44,0.0
PR230018,PAIDSER-MILEAGE,1059.0,0.46,0.75
PR230018,PAIDSER-SUBS,2.0,107.31,175.0
PR230018,PAIDSER-HOTEL,1.0,160.0,0.0
PR230046,PAIDSER-TOLL,1.0,4.7,0.0
PR230046,PAIDSER-MILEAGE,636.0,0.46,0.75
PR230046,PAIDSER-OTH,1.0,274.89,274.89
PR230046,PAIDSER-ALLOW,2.0,67.17,175.0
PR230046,PAIDSER-HOTEL,1.0,206.09,0.0
PR210244,PAIDSER-TOLL,1.0,67.9,67.9
PR210244,PAIDSER-MILEAGE,1103.0,0.46,0.75
PR210244,PAIDSER-OTH,1.0,145.77,145.77
PR210244,PAIDSER-SUBS,6.0,99.47,175.0
PR210244,PAIDSER-HOTEL,1.0,753.58,0.0
PR210223,PAIDSER-TOLL,1.0,4.06,4.06
PR210223,PAIDSER-MILEAGE,628.0,0.46,0.75
PR210223,PAIDSER-ALLOW,2.0,101.05,175.0
PR210223,PAIDSER-HOTEL,1.0,110.42,0.0
PR230049,PAIDSER-TOLL,1.0,75.6,75.6
PR230049,PAIDSER-MILEAGE,1956.0,0.48,0.75
PR230049,PAIDSER-SUBS,4.0,108.71,175.0
PR230049,PAIDSER-HOTEL,1.0,290.56,0.0
PR230050,PAIDSER-MILEAGE,770.0,0.48,0.75
PR230050,PAIDSER-SUBS,2.0,89.67,175.0
PR230050,PAIDSER-HOTEL,1.0,86.0,0.0
PR230051,WAR-FLIGHT,1.0,499.16,374.37
PR230051,WAR-CARHIRE,1.0,226.42,169.82
PR230051,WAR-MILEAGE,137.0,0.46,0.36
PR230051,WAR-OTH,1.0,51.61,38.7
PR230051,WAR-SUBS,1.0,238.66,179.0
PR230051,WAR-HOTEL,1.0,216.52,162.39
PR230029,MAIN-TOLL,1.0,20.34,20.34
PR230029,MAIN-MILEAGE,97.0,0.48,0.75
PR230029,MAIN-ALLOW,1.0,114.29,175.0
PR230029,MAIN-HOTEL,1.0,95.46,0.0
PR230053,PAIDSER-MILEAGE,1370.0,0.48,0.75
PR230053,PAIDSER-SUBS,2.0,84.28,175.0
PR230053,PAIDSER-HOTEL,1.0,69.52,0.0
PR230054,WAR-MILEAGE,311.0,0.48,0.36
PR230054,WAR-SUBS,1.0,32.0,24.6
PR230055,PAIDSER-FLIGHT,1.0,1880.46,2047.82
PR230055,PAIDSER-OTH,1.0,128.86,140.33
PR230055,PAIDSER-SUBS,9.0,94.18,102.56
PR230055,PAIDSER-HOTEL,1.0,1156.34,1259.25
PR230055,PAIDSER-OTH,1.0,196.43,213.92
PR230056,INST-FLIGHT,1.0,351.85,0.0
PR230056,INST-CARHIRE,1.0,174.92,0.0
PR230056,INST-TOLL,1.0,135.25,0.0
PR230056,INST-MILEAGE,169.0,0.48,0.0
PR230056,INST-ALLOW,1.0,414.67,0.0
PR230056,INST-HOTEL,1.0,405.32,0.0
PR190105,PAIDSER-FLIGHT,1.0,323.9,323.9
PR190105,PAIDSER-CARHIRE,1.0,451.04,451.04
PR190105,PAIDSER-TOLL,1.0,95.94,95.94
PR190105,PAIDSER-SUBS,2.0,95.01,175.0
PR190105,PAIDSER-MILEAGE,16.0,0.48,0.75
PR190105,PAIDSER-HOTEL,1.0,287.51,0.0
PR230037,PAIDSER-FLIGHT,1.0,323.9,323.9
PR230037,PAIDSER-CARHIRE,1.0,451.04,451.04
PR230037,PAIDSER-TOLL,1.0,34.57,34.57
PR230037,PAIDSER-MILEAGE,16.0,0.48,0.75
PR230037,PAIDSER-SUBS,2.0,74.27,175.0
PR230037,PAIDSER-HOTEL,1.0,181.66,0.0
PR230037,PAIDSER-FREIGHT,1.0,71.18,71.18
PR230058,INST-TOLL,1.0,42.5,0.0
PR230058,INST-MILEAGE,1756.0,0.48,0.0
PR230058,INST-SUBS,1.0,489.11,0.0
PR230058,INST-HOTEL,1.0,469.65,0.0
PR230044,PAIDSER-MILEAGE,1550.0,0.48,0.75
PR230044,PAIDSER-SUBS,4.0,114.05,175.0
PR230044,PAIDSER-HOTEL,1.0,436.0,0.0
PR230013,PAIDSER-TOLL,1.0,18.14,18.14
PR230013,PAIDSER-MILEAGE,364.0,0.48,0.75
PR230013,PAIDSER-ALLOW,1.0,148.98,175.0
PR230013,PAIDSER-HOTEL,1.0,86.49,0.0
PR230018,PAIDSER-MILEAGE,1143.0,0.48,0.75
PR230018,PAIDSER-SUBS,1.0,169.54,175.0
PR230018,PAIDSER-HOTEL,1.0,90.0,0.0
PR200131,PAIDSER-MILEAGE,346.0,0.48,0.75
PR200131,PAIDSER-SUBS,1.0,12.8,25.0
PR230011,INST-SUBS,1.0,338.1,0.0
PR230011,INST-HOTEL,1.0,297.0,0.0
PR230014,WAR-MILEAGE,710.0,0.48,0.36
PR230014,WAR-SUBS,1.0,215.0,161.7
PR230014,WAR-HOTEL,1.0,188.0,141.0
PR230059,WAR-MILEAGE,498.0,0.48,0.36
PR230059,WAR-SUBS,1.0,100.44,75.33
PR230060,PAIDSER-TOLL,1.0,18.24,18.24
PR230060,PAIDSER-MILEAGE,1368.0,0.48,0.75
PR230060,PAIDSER-OTH,1.0,514.12,514.12
PR230060,PAIDSER-SUBS,3.0,95.88,175.0
PR230060,PAIDSER-HOTEL,1.0,345.4,0.0
PR230060,PAIDSER-MILEAGE,583.0,0.48,0.75
PR230060,PAIDSER-SUBS,3.0,81.22,175.0
PR230060,PAIDSER-HOTEL,1.0,199.0,0.0
PR230061,WAR-SUBS,1.0,7.02,5.27
PR230061,WAR-MILEAGE,16.0,0.48,0.36
PR190081,PAIDSER-MILEAGE,1199.0,0.48,0.75
PR190081,PAIDSER-SUBS,3.0,87.71,175.0
PR190081,PAIDSER-HOTEL,1.0,196.0,0.0
PR210057,PAIDSER-MILEAGE,320.0,0.48,0.75
PR210057,PAIDSER-SUBS,1.0,32.4,40.0
PR230062,PAIDSER-FLIGHT,1.0,243.87,243.87
PR230062,PAIDSER-CARHIRE,1.0,93.19,93.19
PR230062,PAIDSER-TOLL,1.0,173.4,173.4
PR230062,PAIDSER-MILEAGE,129.0,0.48,0.75
PR230062,PAIDSER-OTH,1.0,78.44,78.44
PR230062,PAIDSER-SUBS,4.0,77.76,175.0
PR230062,PAIDSER-HOTEL,1.0,366.68,0.0
PR230063,PAIDSER-FLIGHT,1.0,782.42,782.42
PR230063,PAIDSER-CARHIRE,1.0,361.78,361.78
PR230063,PAIDSER-OTH,1.0,39.55,39.55
PR230063,PAIDSER-SUBS,6.0,66.66,175.0
PR230063,PAIDSER-HOTEL,1.0,668.05,0.0
PR210203,PAIDSER-TOLL,1.0,39.8,0.0
PR210203,PAIDSER-MILEAGE,900.0,0.48,0.0
PR210203,PAIDSER-SUBS,1.0,236.0,0.0
PR210203,PAIDSER-HOTEL,1.0,210.5,0.0
PR210157,WAR-MILEAGE,402.0,0.48,0.36
PR210157,WAR-SUBS,1.0,26.63,19.98
PR230065,PAIDSER-TOLL,1.0,3.11,3.11
PR230065,PAIDSER-OTH,1.0,89.38,89.38
PR230065,PAIDSER-SUBS,2.0,95.68,175.0
PR230065,PAIDSER-HOTEL,1.0,221.47,0.0
PR210226,PAIDSER-MILEAGE,-700.0,0.46,0.75
PR210226,PAIDSER-SUBS,-1.0,175.0,0.0
PR210226,PAIDSER-HOTEL,-1.0,85.0,0.0
PR190061,PAIDSER-ALLOW,-5.0,66.76,0.0
PR190061,PAIDSER-ALLOW,-1.0,132.05,0.0
PR190061,PAIDSER-HOTEL,-1.0,950.15,0.0
PR190061,PAIDSER-MILEAGE,-1813.0,0.36,0.75
PR190061,PAIDSER-OTH,-1.0,335.2,0.0
PR190061,PAIDSER-SUBS,-4.0,104.74,0.0
PR190061,PAIDSER-TOLL,-1.0,94.86,0.0
PR210226,PAIDSER-SUBS,1.0,14.28,0.0
PR230007,PAIDSER-SUBS,1.0,1045.53,0.0
PR230007,PAIDSER-HOTEL,1.0,1035.15,0.0
PR230007,PAIDSER-MILEAGE,700.0,0.46,0.0
PR230007,PAIDSER-MILEAGE,1815.0,0.36,0.0
PR230007,PAIDSER-OTH,1.0,335.2,0.0
PR230007,PAIDSER-TOLL,1.0,94.86,0.0
PR230067,INST-FLIGHT,1.0,1055.09,1142.61
PR230067,INST-CARHIRE,1.0,542.26,587.24
PR230067,INST-OTH,1.0,133.03,144.07
PR230067,INST-SUBS,1.0,1338.58,1449.62
PR230067,INST-HOTEL,1.0,2706.98,2931.54
PR230068,PAIDSER-MILEAGE,1451.0,0.48,0.75
PR230068,PAIDSER-SUBS,3.0,108.94,175.0
PR230068,PAIDSER-HOTEL,1.0,270.0,0.0
PR230069,INST-MILEAGE,1130.0,0.48,0.0
PR230069,INST-SUBS,1.0,948.6,0.0
PR230069,INST-HOTEL,1.0,664.8,0.0
PR230070,WAR-MILEAGE,541.0,0.48,0.36
PR230070,WAR-SUBS,1.0,349.68,262.26
PR230070,WAR-HOTEL,1.0,180.24,135.18
PR200113,PAIDSER-MILEAGE,510.0,0.48,0.75
PR200113,PAIDSER-SUBS,2.0,120.28,175.0
PR200113,PAIDSER-HOTEL,1.0,226.0,0.0
PR230045,PAIDSER-TOLL,1.0,135.49,135.49
PR230045,PAIDSER-MILEAGE,2068.0,0.48,0.75
PR230045,PAIDSER-OTH,1.0,372.86,372.86
PR230045,PAIDSER-SUBS,4.0,209.06,175.0
PR230045,PAIDSER-HOTEL,1.0,273.98,0.0
PR210029,WAR-SUBS,1.0,178.56,133.92
PR210029,WAR-MILEAGE,646.0,0.48,0.36
PR210029,WAR-HOTEL,1.0,122.0,91.5
PR230071,PAIDSER-MILEAGE,511.0,0.48,0.75
PR230071,PAIDSER-SUBS,1.0,65.66,75.0
PR230050,PAIDSER-MILEAGE,568.0,0.48,0.75
PR230050,PAIDSER-SUBS,1.0,89.18,175.0
PR230050,PAIDSER-HOTEL,1.0,107.0,0.0
PR210057,PAIDSER-MILEAGE,302.0,0.48,0.75
PR210057,PAIDSER-SUBS,1.0,65.8,75.0
PR200237,MAIN-FLIGHT,1.0,463.28,0.0
PR200237,MAIN-CARHIRE,1.0,303.75,0.0
PR200237,MAIN-TOLL,1.0,141.13,0.0
PR200237,MAIN-MILEAGE,129.0,0.48,0.0
PR200237,MAIN-OTH,1.0,74.69,0.0
PR200237,MAIN-SUBS,1.0,410.71,0.0
PR200237,MAIN-HOTEL,1.0,428.88,0.0
PR210196,PAIDSER-FLIGHT,1.0,503.39,503.39
PR210196,PAIDSER-FREIGHT,1.0,80.0,80.0
PR210196,PAIDSER-CARHIRE,1.0,35.04,38.04
PR210196,PAIDSER-TOLL,1.0,65.5,65.5
PR210196,PAIDSER-MILEAGE,106.0,0.48,0.75
PR210196,PAIDSER-OTH,1.0,41.61,41.61
PR210196,PAIDSER-SUBS,2.0,62.27,175.0
PR210196,PAIDSER-HOTEL,1.0,95.27,0.0
PR210196,PAIDSER-SUBS,1.0,62.27,0.0
PR190105,PAIDSER-FLIGHT,1.0,527.15,517.15
PR190105,PAIDSER-CARHIRE,1.0,245.94,245.94
PR190105,PAIDSER-TOLL,1.0,137.5,137.5
PR190105,PAIDSER-MILEAGE,129.0,0.48,0.75
PR190105,PAIDSER-OTH,1.0,32.95,32.95
PR190105,PAIDSER-SUBS,4.0,97.62,175.0
PR190105,PAIDSER-HOTEL,1.0,408.98,0.0
PR230073,PAIDSER-TOLL,1.0,19.9,0.0
PR230073,PAIDSER-MILEAGE,1014.0,0.48,0.0
PR230073,PAIDSER-SUBS,1.0,182.9,0.0
PR230073,PAIDSER-HOTEL,1.0,81.0,0.0
PR230074,PAIDSER-MILEAGE,540.0,0.48,0.75
PR230074,PAIDSER-SUBS,1.0,96.81,200.0
PR230074,PAIDSER-HOTEL,1.0,84.98,0.0
PR230077,INST-MILEAGE,1069.0,0.48,0.0
PR230077,INST-SUBS,4.0,81.34,0.0
PR230077,INST-HOTEL,1.0,286.35,0.0
PR230078,INST-FLIGHT,1.0,593.31,0.0
PR230078,INST-MILEAGE,105.0,0.48,0.0
PR230078,INST-ALLOW,1.0,101.03,0.0
PR230078,INST-HOTEL,1.0,119.51,0.0
PR230078,INST-TOLL,1.0,98.5,0.0
PR230079,WAR-FLIGHT,1.0,771.96,578.97
PR230079,WAR-FREIGHT,1.0,50.0,37.5
PR230079,WAR-CARHIRE,1.0,174.0,130.5
PR230079,WAR-MILEAGE,105.0,0.48,0.36
PR230079,WAR-OTH,1.0,71.12,53.34
PR230079,WAR-SUBS,1.0,218.61,163.95
PR230079,WAR-HOTEL,1.0,193.82,145.37
PR210220,PAIDSER-MILEAGE,341.0,0.48,0.75
PR230004,PAIDSER-MILEAGE,328.0,0.48,0.75
PR230004,PAIDSER-SUBS,1.0,85.4,175.0
PR230075,INST-FLIGHT,1.0,833.18,0.0
PR230075,INST-FLIGHT,1.0,75.0,0.0
PR230075,INST-CARHIRE,1.0,79.91,0.0
PR230075,INST-TOLL,1.0,92.57,0.0
PR230075,INST-OTH,1.0,93.94,0.0
PR230075,INST-ALLOW,6.0,104.98,0.0
PR230075,INST-HOTEL,1.0,941.01,0.0
PR230075,INST-FLIGHT,1.0,85.0,0.0
PR230075,INST-OTH,1.0,176.82,0.0
PR230075,INST-ALLOW,4.0,81.64,0.0
PR230075,INST-HOTEL,1.0,376.92,0.0
PR230079,WAR-TOLL,1.0,7.18,5.39
PR230079,WAR-MILEAGE,914.0,0.48,0.36
PR230079,WAR-OTH,1.0,622.12,466.59
PR230079,WAR-SUBS,4.0,58.84,44.13
PR230079,WAR-HOTEL,1.0,319.6,239.7
PR210029,WAR-MILEAGE,570.0,0.48,0.36
PR210029,WAR-SUBS,1.0,104.16,78.12
PR230080,MAIN-MILEAGE,397.0,0.48,0.75
PR230080,MAIN-SUBS,3.0,72.24,175.0
PR230080,MAIN-HOTEL,1.0,294.5,0.0
PR230080,MAIN-MILEAGE,169.0,0.48,0.75
PR230080,MAIN-SUBS,1.0,56.35,75.0
PR230081,WAR-MILEAGE,169.0,0.48,0.36
PR230081,WAR-SUBS,1.0,51.1,38.33
PR230081,WAR-HOTEL,1.0,93.75,70.31
PR230084,PAIDSER-FLIGHT,1.0,705.15,705.15
PR230084,PAIDSER-FREIGHT,1.0,135.0,135.0
PR230084,PAIDSER-CARHIRE,1.0,241.6,241.6
PR230084,PAIDSER-TOLL,1.0,118.7,118.7
PR230084,PAIDSER-MILEAGE,129.0,0.48,0.75
PR230084,PAIDSER-OTH,1.0,22.53,22.53
PR230084,PAIDSER-SUBS,2.0,76.3,175.0
PR230084,PAIDSER-HOTEL,1.0,79.25,0.0
PR230085,INST-MILEAGE,573.0,0.48,0.0
PR230085,INST-SUBS,4.0,75.47,0.0
PR230085,INST-HOTEL,1.0,381.22,0.0
PR230086,WAR-MILEAGE,374.0,0.48,0.36
PR230086,WAR-SUBS,1.0,130.63,98.12
PR230086,WAR-HOTEL,1.0,97.0,72.75
PR230087,PAIDSER-MILEAGE,52.0,0.48,0.75
PR230058,INST-TOLL,1.0,97.2,0.0
PR230058,INST-MILEAGE,1861.0,0.48,0.0
PR230058,INST-SUBS,4.0,109.15,0.0
PR230058,INST-HOTEL,1.0,257.31,0.0
PR230081,WAR-MILEAGE,465.0,0.48,0.36
PR230081,WAR-OTH,1.0,667.53,500.65
PR230081,WAR-SUBS,1.0,58.45,43.84
PR230081,WAR-MILEAGE,382.0,0.48,0.36
PR230081,WAR-SUBS,1.0,60.55,45.41
PR230089,INST-CARHIRE,1.0,267.65,0.0
PR230089,INST-TOLL,1.0,141.36,0.0
PR230089,INST-MILEAGE,64.0,0.48,0.0
PR230089,INST-OTH,1.0,16.99,0.0
PR230089,INST-SUBS,3.0,91.21,0.0
PR230089,INST-HOTEL,1.0,305.58,0.0
PR230089,INST-FLIGHT,1.0,459.98,0.0
PR230089,INST-MILEAGE,395.0,0.48,0.0
PR230089,INST-OTH,1.0,14.0,0.0
PR230089,INST-SUBS,3.0,94.08,0.0
PR230089,INST-HOTEL,1.0,305.36,0.0
PR230074,PAIDSER-TOLL,1.0,11.7,11.7
PR230074,PAIDSER-MILEAGE,586.0,0.48,0.75
PR230074,PAIDSER-SUBS,2.0,50.71,175.0
PR230074,PAIDSER-HOTEL,1.0,134.87,0.0
PR230074,PAIDSER-TOLL,1.0,16.95,16.95
PR230074,PAIDSER-SUBS,5.0,64.41,175.0
PR230074,PAIDSER-HOTEL,1.0,436.36,0.0
PR230089,INST-FLIGHT,1.0,245.21,0.0
PR230089,INST-TOLL,1.0,89.74,0.0
PR230089,INST-OTH,1.0,59.54,0.0
PR230089,INST-OTH,1.0,123.18,0.0
PR230089,INST-SUBS,5.0,94.26,0.0
PR230089,INST-HOTEL,1.0,630.08,0.0
PR230089,INST-TOLL,1.0,28.0,0.0
PR230089,INST-MILEAGE,375.0,0.48,0.0
PR230089,INST-SUBS,1.0,90.75,0.0
PR230090,WAR-CARHIRE,1.0,218.47,163.85
PR230090,WAR-TOLL,1.0,14.0,10.5
PR230090,WAR-MILEAGE,44.0,0.48,0.36
PR230090,WAR-OTH,1.0,46.87,35.15
PR230090,WAR-SUBS,1.0,127.89,95.92
PR230090,WAR-HOTEL,1.0,109.0,81.75
PR230091,INST-MILEAGE,809.0,0.48,0.0
PR230091,INST-SUBS,5.0,104.78,0.0
PR230091,INST-HOTEL,1.0,408.32,0.0
PR230091,INST-MILEAGE,814.0,0.48,0.0
PR230091,INST-SUBS,4.0,102.37,0.0
PR230091,INST-HOTEL,1.0,309.32,0.0
PR230091,INST-OTH,1.0,260.11,0.0
PR230074,PAIDSER-TOLL,1.0,18.72,0.0
PR230074,PAIDSER-MILEAGE,1262.0,0.48,0.0
PR230074,PAIDSER-SUBS,3.0,72.66,0.0
PR230074,PAIDSER-HOTEL,1.0,220.73,0.0
PR230092,PAIDSER-TOLL,1.0,5.65,5.65
PR230092,PAIDSER-SUBS,3.0,56.18,175.0
PR230092,PAIDSER-HOTEL,1.0,220.07,0.0
PR230086,WAR-MILEAGE,1019.0,0.48,0.36
PR230086,WAR-SUBS,4.0,71.6,53.7
PR230086,WAR-HOTEL,1.0,295.85,221.89
PR230077,INST-FLIGHT,1.0,304.88,0.0
PR230077,INST-CARHIRE,1.0,292.04,0.0
PR230077,INST-TOLL,1.0,171.55,0.0
PR230077,INST-MILEAGE,129.0,0.48,0.0
PR230077,INST-OTH,1.0,174.02,0.0
PR230077,INST-SUBS,5.0,84.14,0.0
PR230077,INST-HOTEL,1.0,546.81,0.0
PR230091,INST-OTH,1.0,2573.27,0.0
PR230094,PAIDSER-OTH,1.0,17.56,17.56
PR230094,PAIDSER-SUBS,2.0,44.78,175.0
PR230094,PAIDSER-HOTEL,1.0,119.33,0.0
PR210194,PAIDSER-FLIGHT,1.0,172.69,172.69
PR210194,PAIDSER-CARHIRE,1.0,128.85,128.85
PR210194,PAIDSER-OTH,1.0,109.53,109.53
PR210194,PAIDSER-HOTEL,1.0,175.38,0.0
PR210194,PAIDSER-SUBS,3.0,70.65,0.0
PR230080,MAIN-MILEAGE,-397.0,0.48,0.0
PR230080,MAIN-SUBS,-3.0,72.24,0.0
PR230080,MAIN-HOTEL,-1.0,294.5,0.0
PR230080,MAIN-MILEAGE,-169.0,0.48,0.75
PR230080,MAIN-SUBS,-1.0,56.35,0.0
PR230080,MAIN-MILEAGE,397.0,0.48,0.75
PR230080,MAIN-SUBS,3.0,72.24,175.0
PR230080,MAIN-HOTEL,1.0,294.5,0.0
PR230080,MAIN-MILEAGE,169.0,0.48,0.75
PR230080,MAIN-SUBS,1.0,56.35,75.0
PR230085,INST-TOLL,1.0,9.27,0.0
PR230085,INST-MILEAGE,483.0,0.48,0.0
PR230085,INST-SUBS,1.0,84.28,0.0
PR230085,INST-HOTEL,1.0,98.45,0.0
PR230095,PAIDSER-FLIGHT,1.0,1790.16,1790.16
PR230095,PAIDSER-CARHIRE,1.0,550.69,550.69
PR230095,PAIDSER-TOLL,1.0,169.61,169.61
PR230095,PAIDSER-MILEAGE,64.0,0.48,0.75
PR230095,PAIDSER-OTH,1.0,39.91,39.91
PR230095,PAIDSER-OTH,1.0,2.87,0.0
PR230095,PAIDSER-SUBS,6.0,98.93,98.93
PR230095,PAIDSER-HOTEL,1.0,852.95,852.95
PR230096,INST-FLIGHT,1.0,965.77,0.0
PR230096,INST-FLIGHT,1.0,125.0,0.0
PR230096,INST-OTH,1.0,57.0,0.0
PR230096,INST-SUBS,6.0,64.26,0.0
PR230096,INST-HOTEL,1.0,297.41,0.0
PR230096,INST-CARHIRE,1.0,179.01,0.0
PR230096,INST-OTH,1.0,42.61,0.0
PR230096,INST-SUBS,4.0,53.9,0.0
PR230096,INST-HOTEL,1.0,239.44,0.0
PR230095,PAIDSER-MILEAGE,64.0,0.48,0.75
PR230095,PAIDSER-OTH,1.0,98.95,98.95
PR230095,PAIDSER-OTH,1.0,6.34,0.0
PR230095,PAIDSER-SUBS,7.0,93.37,94.28
PR230095,PAIDSER-HOTEL,1.0,683.44,683.44
PR230007,PAIDSER-MILEAGE,892.0,0.48,0.0
PR230007,PAIDSER-SUBS,4.0,114.05,0.0
PR230007,PAIDSER-HOTEL,1.0,310.0,0.0
PR230007,PAIDSER-MILEAGE,913.0,0.48,0.0
PR230007,PAIDSER-SUBS,4.0,114.42,0.0
PR230007,PAIDSER-HOTEL,1.0,269.0,0.0
PR230095,PAIDSER-FLIGHT,-1.0,1790.16,0.0
PR230095,PAIDSER-CARHIRE,-1.0,550.69,0.0
PR230095,PAIDSER-TOLL,-1.0,169.61,0.0
PR230095,PAIDSER-MILEAGE,-64.0,0.48,0.0
PR230095,PAIDSER-OTH,-1.0,39.91,0.0
PR230095,PAIDSER-OTH,-1.0,2.87,0.0
PR230095,PAIDSER-SUBS,-6.0,98.93,0.0
PR230095,PAIDSER-HOTEL,-1.0,852.95,0.0
PR230095,PAIDSER-MILEAGE,-64.0,0.48,0.0
PR230095,PAIDSER-OTH,-1.0,98.95,0.0
PR230095,PAIDSER-OTH,-1.0,6.34,0.0
PR230095,PAIDSER-SUBS,-7.0,93.37,0.0
PR230095,PAIDSER-HOTEL,-1.0,683.44,0.0
PR230095,PAIDSER-FLIGHT,1.0,1790.16,1790.16
PR230095,PAIDSER-CARHIRE,1.0,550.69,550.69
PR230095,PAIDSER-TOLL,1.0,169.61,169.61
PR230095,PAIDSER-MILEAGE,128.0,0.48,0.75
PR230095,PAIDSER-OTH,1.0,148.07,148.07
PR230095,PAIDSER-SUBS,6.0,98.93,98.93
PR230095,PAIDSER-SUBS,6.0,108.93,108.93
PR230095,PAIDSER-HOTEL,1.0,1536.39,1539.39
PR230007,PAIDSER-MILEAGE,520.0,0.48,0.0
PR230007,PAIDSER-SUBS,3.0,85.75,0.0
PR230007,PAIDSER-HOTEL,1.0,317.49,0.0
PR230099,INST-MILEAGE,862.0,0.48,0.0
PR230099,INST-SUBS,5.0,84.38,0.0
PR230099,INST-HOTEL,1.0,370.96,0.0
PR230011,INST-MILEAGE,685.0,0.48,0.0
PR230011,INST-SUBS,4.0,84.53,0.0
PR230011,INST-HOTEL,1.0,299.7,0.0
PR230011,INST-TOLL,1.0,17.4,0.0
PR230011,INST-MILEAGE,772.0,0.48,0.0
PR230011,INST-ALLOW,3.0,92.73,0.0
PR230011,INST-HOTEL,1.0,150.0,0.0
PR230013,PAIDSER-TOLL,1.0,4.68,4.68
PR230013,PAIDSER-MILEAGE,241.0,0.48,0.75
PR230013,PAIDSER-SUBS,1.5,62.23,175.0
PR230013,PAIDSER-HOTEL,1.0,117.37,0.0
PR230100,PAIDSER-TOLL,1.0,16.38,16.38
PR230100,PAIDSER-MILEAGE,290.0,0.48,0.75
PR210196,PAIDSER-FLIGHT,1.0,588.39,588.39
PR210196,PAIDSER-CARHIRE,1.0,38.04,38.04
PR210196,PAIDSER-TOLL,1.0,98.5,98.5
PR210196,PAIDSER-MILEAGE,106.0,0.48,0.75
PR210196,PAIDSER-OTH,1.0,36.0,0.0
PR210196,PAIDSER-OTH,1.0,27.16,27.16
PR210196,PAIDSER-OTH,1.0,30.7,0.0
PR210196,PAIDSER-SUBS,3.0,69.2,175.0
PR210196,PAIDSER-HOTEL,1.0,369.96,0.0
PR230101,WAR-MILEAGE,638.0,0.48,0.36
PR230101,WAR-SUBS,4.0,100.01,75.0
PR230101,WAR-HOTEL,1.0,410.97,308.24
PR210212,PAIDSER-MILEAGE,530.0,0.48,0.75
PR210212,PAIDSER-SUBS,3.0,78.73,175.0
PR210212,PAIDSER-HOTEL,1.0,304.95,0.0
PR230106,PAIDSER-FLIGHT,1.0,341.31,341.31
PR230106,PAIDSER-CARHIRE,1.0,190.01,190.01
PR230106,PAIDSER-TOLL,1.0,80.72,0.0
PR230106,PAIDSER-MILEAGE,105.0,0.48,0.75
PR230106,PAIDSER-SUBS,5.0,36.55,36.55
PR230106,PAIDSER-HOTEL,1.0,494.0,494.0
PR230106,PAIDSER-SUBS,1.0,37.79,0.0
PR230106,PAIDSER-HOTEL,1.0,77.35,0.0
PR230011,INST-MILEAGE,655.0,0.48,0.0
PR230011,INST-SUBS,1.0,215.6,0.0
PR230011,INST-HOTEL,1.0,188.0,0.0
PR230011,INST-SUBS,1.0,338.1,0.0
PR230011,INST-MILEAGE,320.0,0.48,0.0
PR230011,INST-SUBS,1.0,40.18,0.0
PR230106,PAIDSER-FLIGHT,-1.0,341.31,0.0
PR230106,PAIDSER-CARHIRE,-1.0,190.01,0.0
PR230106,PAIDSER-TOLL,-1.0,80.72,0.0
PR230106,PAIDSER-MILEAGE,-105.0,0.48,0.0
PR230106,PAIDSER-SUBS,-5.0,36.55,0.0
PR230106,PAIDSER-HOTEL,-1.0,494.0,0.0
PR230106,PAIDSER-SUBS,-1.0,37.79,0.0
PR230106,PAIDSER-HOTEL,-1.0,77.35,0.0
PR230106,PAIDSER-FLIGHT,1.0,341.31,341.31
PR230106,PAIDSER-CARHIRE,1.0,190.01,190.01
PR230106,PAIDSER-TOLL,1.0,80.72,0.0
PR230106,PAIDSER-MILEAGE,105.0,0.48,0.75
PR230106,PAIDSER-HOTEL,1.0,494.0,494.0
PR230106,PAIDSER-HOTEL,1.0,77.35,0.0
PR230106,PAIDSER-SUBS,6.0,30.46,30.46
PR230106,PAIDSER-SUBS,1.0,37.79,0.0
PR230109,PAIDSER-FLIGHT,1.0,341.31,341.31
PR230109,PAIDSER-CARHIRE,1.0,190.01,190.01
PR230109,PAIDSER-TOLL,1.0,80.72,0.0
PR230109,PAIDSER-MILEAGE,105.0,0.48,0.75
PR230109,PAIDSER-OTH,1.0,30.2,30.2
PR230109,PAIDSER-SUBS,2.0,99.85,52.35
PR230109,PAIDSER-HOTEL,1.0,265.71,185.84
PR230102,INST-FLIGHT,1.0,463.17,0.0
PR230102,INST-FLIGHT,1.0,130.0,0.0
PR230102,INST-CARHIRE,1.0,662.27,0.0
PR230102,INST-OTH,1.0,103.18,0.0
